author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,conflict,harmony,partition,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,text_place_title,place_name,location_religion,relig_att_loc,geolocation,mentioned,location_name,location_country,short_description,wkt,locational_certainty,geometry,administrative_area,pub_year,gender_author,country_of_birth_author,author_birth_location,text_place_id,character_id,text_id,location_id,author_id,author_birth_id
"Pritam, Amrita",Pinjar,2960,79,79,5,his mind only dwelt on the fact that Rashida had abducted his sister.,NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,297,37,1348,35,36
"Pritam, Amrita",Pinjar,2966,80,80,4,"like thousands of other women in the country, she too could",NA,NA,NA,NA,Sahukars,Lajo,NA,58,Female,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Mentioned,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,580,37,1348,35,36
"Pritam, Amrita",Pinjar,2968,79,79,7,an hour of reunion would be followed by a final separation,NA,NA,NA,NA,Sahukars,Pooro's brother,NA,2,Male,Single,Hindu,Other-identified.Character other-attributed,NA,NA,NA,NA,Pakistan,Mentioned,Lahore in Pinjar,Lahore,Muslim,Other-identified.Narrator other-attributed,CREATED,NA,Lahore,Pakistan,Mentioned as end point of train journey,POINT(74.314957 31.504215),1. High confidence,Area,7 Metropolitan Area,1950,Female,Pakistan,Mandi Bahauddin,863,2963,37,1348,35,36
"Hosain, Attia",Sunlight on a Broken Column,2988,289,289,1,":Less than two months later, Saleem and Nadira",NA,Interpersonal,Nation,TRUE,Hasan,Saleem,NA,87,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,Ashiana in Sunlight on a Broken Column,Ashiana,NA,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1915,913,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,2988,289,289,1,":Less than two months later, Saleem and Nadira",NA,Interpersonal,Nation,TRUE,Waheed,Nadira,NA,125,Female,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,Ashiana in Sunlight on a Broken Column,Ashiana,NA,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,1915,433,25,22,21,22
"Pritam, Amrita",Pinjar,3093,10,10,2,After some days he bean to take her out for a few minutes before dawn and after twilight.,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,3093,10,10,2,After some days he bean to take her out for a few minutes before dawn and after twilight.,NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,3094,11,11,1,By her own reckoning she had spent a full fortnight in the prison.,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,3094,11,11,1,By her own reckoning she had spent a full fortnight in the prison.,NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,3095,11,11,2,"He told her bluntly, “Tomorrow you have to wear this; a Maulvi will be coming to perform our nikah. Be ready in time.”",NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,3095,11,11,2,"He told her bluntly, “Tomorrow you have to wear this; a Maulvi will be coming to perform our nikah. Be ready in time.”",NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,3096,11,11,3,"Did you know that our families, the Shaikhs and the Sahukars have been at loggerheads for many generations?",NA,Interpersonal,NA,NA,Sauhakar,Unkown (grandfather),NA,11,Male,Single,Hindu,Other-identified.Narrator other-attributed,NA,NA,NA,NA,Pakistan,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,3097,37,3114,35,36
"Pritam, Amrita",Pinjar,3096,11,11,3,"Did you know that our families, the Shaikhs and the Sahukars have been at loggerheads for many generations?",NA,Interpersonal,NA,NA,Shaikh,Unkown,NA,11,Male,Group.Male-dominant,Muslim,Other-identified.Character other-attributed,NA,NA,NA,NA,NA,Mentioned,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,3100,37,3114,35,36
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3642,60,61,2,An incident had taken place the day before,Remembered,Interpersonal,NA,FALSE,Class,Unknown,NA,60,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Mentioned,"Government High School, Rawalpindi in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Unaffiliated,NA,TRUE,FALSE,Rawalpindi,Pakistan,"Rawalpindi, colloquially known as Pindi, is the capital city of the Rawalpindi Division located in the Punjab province of Pakistan",POINT(73.062762 33.616531),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,3625,3640,3584,33,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3645,62,62,2,‘You call that a slap?,Told,Interpersonal,NA,NA,Mohammad,Gul Mohammad,Gul Mohammad Third-Timer,59,Male,Single,Muslim,Self-identified,NA,NA,NA,FALSE,NA,Mentioned,"Government High School, Rawalpindi in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Unaffiliated,NA,TRUE,FALSE,Rawalpindi,Pakistan,"Rawalpindi, colloquially known as Pindi, is the capital city of the Rawalpindi Division located in the Punjab province of Pakistan",POINT(73.062762 33.616531),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,3625,3591,3584,33,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3645,62,62,2,‘You call that a slap?,Told,Interpersonal,NA,NA,Singh,"Master Suchet Singh,",NA,60,Male,Single,Sikh,NA,NA,NA,NA,FALSE,NA,Mentioned,"Government High School, Rawalpindi in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Unaffiliated,NA,TRUE,FALSE,Rawalpindi,Pakistan,"Rawalpindi, colloquially known as Pindi, is the capital city of the Rawalpindi Division located in the Punjab province of Pakistan",POINT(73.062762 33.616531),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,3625,3600,3584,33,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3649,62,62,4,"‘Ignoring me again?’ he barked, seeing that his command had not been obeyed. I stood my ground obstinately.",Told,Interpersonal,NA,NA,Headmaster,Unknown,NA,62,Unknown,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Mentioned,"Government High School, Rawalpindi in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Unaffiliated,NA,TRUE,FALSE,Rawalpindi,Pakistan,"Rawalpindi, colloquially known as Pindi, is the capital city of the Rawalpindi Division located in the Punjab province of Pakistan",POINT(73.062762 33.616531),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,3625,3602,3584,33,3152,3108
"Sarna, Mohinder Singh",Gul Mohammad Third-Timer,3656,62,62,5,I spent that entire day in school hatching schemes to exact revenge,Remembered,NA,NA,NA,Singh,"Master Suchet Singh,",NA,60,Male,Single,Sikh,NA,NA,NA,NA,FALSE,NA,Mentioned,"Government High School, Rawalpindi in Gul Mohammad Third-Timer","Government High School, Rawalpindi",Unaffiliated,NA,TRUE,FALSE,Rawalpindi,Pakistan,"Rawalpindi, colloquially known as Pindi, is the capital city of the Rawalpindi Division located in the Punjab province of Pakistan",POINT(73.062762 33.616531),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,3625,3600,3584,33,3152,3108
"Manto, Saadat Hasan",Mozail,3766,59,59,1,"There was a brother, who lived in Deolali, where he took care of the contract he had recently won.",Narrated,NA,NA,FALSE,SIngh,Naranjan Singh,NA,59,Male,Single,Sikh,NA,NA,NA,NA,NA,NA,Mentioned,Deolali in Mozail,Deolali,Hindu,NA,CREATED,TRUE,Deolali,India,NA,POINT(74.621012 19.472801),2. Probable location,NA,NA,NA,Male,British India,Ludhiana,3731,3669,3574,3732,3156,3157
"Manto, Saadat Hasan",Mozail,3806,65,65,2,"Since Mozail had left him, he had decided to grow his hair.",Narrated,NA,NA,FALSE,Mozail,Mozail,NA,60,Female,Single,Jewish,NA,NA,Dead,Accident,NA,NA,Mentioned,Bombay in Mozail,Bombay,NA,NA,CREATED,FALSE,Bombay,India,NA,POINT(72.877656 19.075984),1. High confidence,NA,NA,NA,Male,British India,Ludhiana,3774,3670,3574,3451,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3873,36,36,1,This dates back to the time,Narrated,Nation,Interpersonal,TRUE,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Mentioned,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3884,36,37,2,"When the riots began, his was one",Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Mentioned,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Remembered,NA,NA,TRUE,Narrator's parents,Unknown,NA,97,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Mentioned,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4033,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Remembered,NA,NA,TRUE,Narrator's Siblings,Unknown,NA,97,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Mentioned,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4035,4002,3157,3152,3108
"Sarna, Mohinder Singh",Sympathy,4171,164,164,1,Nihal Dei was sitting on the steps of Guru Ramdas Sarai with her,Narrated,NA,NA,TRUE,Nihal Dei's Daughter,Unknown,NA,164,Female,Single,Hindu,Speculation,NA,NA,NA,FALSE,NA,Mentioned,Ramdas Sarai in Sympathy,Ramdas Sarai,Sikh,Self-identified,TRUE,NA,Ramdas Sarai,India,NA,POINT(78.862327 28.042199),2. Probable location,Point,NA,NA,Male,British India,Delhi,4176,4050,4048,4177,3152,3108
"Sarna, Mohinder Singh",Sikhism,4456,123,123,2,Day had broken by the time,Narrated,NA,NA,TRUE,Narrator's brother,Sukhjit,NA,123,Male,Single,Sikh,NA,NA,Dies,Killed (mob-violence),NA,NA,Mentioned,Gujranwala Refugee Camp in Sikhism,Gujranwala Refugee Camp,Unknown,NA,MAYBE,NA,Gujranwala Refugee Camp,Pakistan,NA,POINT(74.194453 32.187692),2. Probable location,NA,NA,NA,Male,British India,Delhi,4397,4414,4381,4388,3152,3108
"Sarna, Mohinder Singh",Sikhism,4456,123,123,2,Day had broken by the time,Narrated,NA,NA,TRUE,Narrator's father,Unknown,NA,123,Male,Single,Sikh,NA,NA,Dies,Killed (mob-violence),NA,NA,Mentioned,Gujranwala Refugee Camp in Sikhism,Gujranwala Refugee Camp,Unknown,NA,MAYBE,NA,Gujranwala Refugee Camp,Pakistan,NA,POINT(74.194453 32.187692),2. Probable location,NA,NA,NA,Male,British India,Delhi,4397,4412,4381,4388,3152,3108
"Sarna, Mohinder Singh",Sikhism,4463,124,124,1,we took the swords from our storage,Remembered,NA,NA,TRUE,Muhammad,Din,Ironsmith,124,Male,Single,Muslim,NA,NA,NA,NA,NA,NA,Mentioned,Mughal Chak in Sikhism,Mughal Chak,Sikh,NA,TRUE,NA,Mughal Chak,Pakistan,Sikh village,POINT(74.091292 32.144002),2. Probable location,NA,NA,NA,Male,British India,Delhi,4395,4425,4381,4386,3152,3108
"Manto, Saadat Hasan",Jinnah Sahib,4635,93,93,3,Mohammad Hanif Azad is alive in the Pakistan,Narrated,NA,NA,FALSE,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Mentioned,Punjab in Jinnah Sahib,Punjab,Muslim,NA,TRUE,NA,Punjab in Pakistan,Pakistan,NA,POINT(72.709716 31.170406),2. Probable location,NA,NA,1997,Male,British India,Ludhiana,4636,4206,4204,4637,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4635,93,93,3,Mohammad Hanif Azad is alive in the Pakistan,Narrated,NA,NA,FALSE,Khan,Nawabzada Liaquat Ali,NA,92,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,Punjab in Jinnah Sahib,Punjab,Muslim,NA,TRUE,NA,Punjab in Pakistan,Pakistan,NA,POINT(72.709716 31.170406),2. Probable location,NA,NA,1997,Male,British India,Ludhiana,4636,4247,4204,4637,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4635,93,93,3,Mohammad Hanif Azad is alive in the Pakistan,Narrated,NA,NA,FALSE,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,Punjab in Jinnah Sahib,Punjab,Muslim,NA,TRUE,NA,Punjab in Pakistan,Pakistan,NA,POINT(72.709716 31.170406),2. Probable location,NA,NA,1997,Male,British India,Ludhiana,4636,4207,4204,4637,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4638,93,93,4,Last time I spoke to him about the,Told,NA,NA,FALSE,Jinnah,Muhammad Ali,NA,80,Male,Single,Muslim,Nominal,NA,Dies,Age-related,NA,NA,Mentioned,Pakistan in Jinnah Sahib,Pakistan,Muslim,NA,TRUE,NA,Pakistan,Pakistan,NA,POINT(67.718705 28.176072),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4639,4207,4204,4640,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4638,93,93,4,Last time I spoke to him about the,Told,NA,NA,FALSE,Azad,Mohammad Hanif,NA,80,Male,Single,Muslim,Self-identified,NA,NA,NA,NA,NA,Mentioned,Pakistan in Jinnah Sahib,Pakistan,Muslim,NA,TRUE,NA,Pakistan,Pakistan,NA,POINT(67.718705 28.176072),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4639,4206,4204,4640,3156,3157
"Manto, Saadat Hasan",Jinnah Sahib,4638,93,93,4,Last time I spoke to him about the,Told,NA,NA,FALSE,Governer General of Pakistan,Unknown,NA,93,Male,Single,Muslim,Definitional,NA,NA,NA,NA,NA,Mentioned,Pakistan in Jinnah Sahib,Pakistan,Muslim,NA,TRUE,NA,Pakistan,Pakistan,NA,POINT(67.718705 28.176072),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4639,4641,4204,4640,3156,3157
"Manto, Saadat Hasan",Three Simple Statements,4653,78,79,3,"Some time later, Mahatma Gandhi was granted unconditional",Narrated,NA,NA,FALSE,Gandhi,Mahatma,NA,78,Male,Single,Hindu,Nominal,NA,NA,NA,NA,NA,Mentioned,British India in Three Simple Statements,British India,NA,NA,CREATED,TRUE,India,India,NA,POINT(78.96288 20.593684),1. High confidence,Area,NA,1970,Male,British India,Ludhiana,4654,4646,4644,2993,3156,3157
"Manto, Saadat Hasan",Three Simple Statements,4653,78,79,3,"Some time later, Mahatma Gandhi was granted unconditional",Narrated,NA,NA,FALSE,Jinnah,Muhammad Ali,NA,78,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,British India in Three Simple Statements,British India,NA,NA,CREATED,TRUE,India,India,NA,POINT(78.96288 20.593684),1. High confidence,Area,NA,1970,Male,British India,Ludhiana,4654,4647,4644,2993,3156,3157
"Manto, Saadat Hasan",The New Constitution,4701,126,126,2,"At that hour, Ustad Mangu was driving",Narrated,NA,NA,FALSE,Hindus,Unknown,NA,126,Unknown,Group,Hindu,Nominal,NA,NA,NA,NA,NA,Mentioned,The Mall in The New Constitution,The Mall,NA,NA,CREATED,FALSE,Shahrah-e-Quaid-e-Azam,Pakistan,NA,POINT(74.338861 31.553026),2. Probable location,Area,NA,NA,Male,British India,Ludhiana,4322,4287,4281,4335,3156,3157
"Manto, Saadat Hasan",The New Constitution,4701,126,126,2,"At that hour, Ustad Mangu was driving",Narrated,NA,NA,FALSE,Muslims,Unknown,NA,126,Unknown,Group,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,The Mall in The New Constitution,The Mall,NA,NA,CREATED,FALSE,Shahrah-e-Quaid-e-Azam,Pakistan,NA,POINT(74.338861 31.553026),2. Probable location,Area,NA,NA,Male,British India,Ludhiana,4322,4288,4281,4335,3156,3157
"Manto, Saadat Hasan",The Great Divide,4704,102,102,1,The village was still busy mourning,Narrated,Religion,NA,TRUE,Elahi,Faizal,NA,103,Male,Single,Muslim,Nominal,NA,Dead,Killed (mob-violence),NA,NA,Mentioned,Village in The Great Divide,Village,Muslim,Speculation,MAYBE,NA,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4577,4532,4525,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4711,102,102,3,When word had first leaked out,Narrated,NA,NA,NA,Dad,Karim,Keemay,101,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Mentioned,Village in The Great Divide,Village,Muslim,Speculation,MAYBE,NA,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4577,4526,4525,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4711,102,102,3,When word had first leaked out,Narrated,NA,NA,NA,Wife of Karim,Jeena,NA,102,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Mentioned,Village in The Great Divide,Village,Muslim,Speculation,MAYBE,NA,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4577,4529,4525,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4716,103,103,3,The festival of Chotti Id came,Narrated,NA,NA,NA,Dad,Rahim,NA,101,Male,Single,Muslim,Nominal,NA,Dead,Killed (mob-violence),NA,NA,Mentioned,Village in The Great Divide,Village,Muslim,Speculation,MAYBE,NA,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4577,4527,4525,3448,3156,3157
"Manto, Saadat Hasan",The Great Divide,4716,103,103,3,The festival of Chotti Id came,Narrated,NA,NA,NA,Elahi,Faizal,NA,103,Male,Single,Muslim,Nominal,NA,Dead,Killed (mob-violence),NA,NA,Mentioned,Village in The Great Divide,Village,Muslim,Speculation,MAYBE,NA,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,4577,4532,4525,3448,3156,3157
"Manto, Saadat Hasan",The New Constitution,4729,134,135,3,"""Where do you want to go?""",Narrated,NA,NA,FALSE,Gora Mangu had fought with,Unknown,NA,133,Male,Single,Christian,Speculation,NA,NA,NA,NA,NA,Mentioned,Cantonment in The New Constitution,Cantonment,NA,NA,CREATED,FALSE,Lahore Cantonment,Pakistan,NA,POINT(74.416029 31.478727),2. Probable location,Area,NA,NA,Male,British India,Ludhiana,4342,4317,4281,4343,3156,3157
